sent_id,sys_name,rater_id,structural_simplicity
65,SENTS-h4^m_w2v_model,2,0
65,SENTS-h4^m_w2v_model,3,0
66,SENTS-h4^m_w2v_model,1,1
66,SENTS-h4^m_w2v_model,2,1
66,SENTS-h4^m_w2v_model,3,-1
67,SENTS-h4^m_w2v_model,1,2
67,SENTS-h4^m_w2v_model,2,1
67,SENTS-h4^m_w2v_model,3,1
68,SENTS-h4^m_w2v_model,1,0
68,SENTS-h4^m_w2v_model,2,0
68,SENTS-h4^m_w2v_model,3,0
69,SENTS-h4^m_w2v_model,1,1
69,SENTS-h4^m_w2v_model,2,0
69,SENTS-h4^m_w2v_model,3,1
70,SENTS-h4^m_w2v_model,1,1
70,SENTS-h4^m_w2v_model,2,0
70,SENTS-h4^m_w2v_model,3,0
1,Moses,1,0
1,Moses,2,0
1,Moses,3,-1
2,Moses,1,0
2,Moses,2,0
2,Moses,3,-1
3,Moses,1,0
3,Moses,2,0
3,Moses,3,0
4,Moses,1,1
4,Moses,2,0
4,Moses,3,1
5,Moses,1,0
5,Moses,2,0
5,Moses,3,0
6,Moses,1,0
6,Moses,2,0
6,Moses,3,0
7,Moses,1,0
7,Moses,2,0
7,Moses,3,0
8,Moses,1,0
8,Moses,2,0
8,Moses,3,0
9,Moses,1,0
9,Moses,2,0
9,Moses,3,0
10,Moses,1,0
10,Moses,2,0
10,Moses,3,1
11,Moses,1,0
11,Moses,2,0
11,Moses,3,0
12,Moses,1,0
12,Moses,2,0
12,Moses,3,0
13,Moses,1,0
13,Moses,2,0
13,Moses,3,0
14,Moses,1,0
14,Moses,2,0
14,Moses,3,0
15,Moses,1,0
15,Moses,2,0
15,Moses,3,0
16,Moses,1,0
16,Moses,2,0
16,Moses,3,0
17,Moses,1,0
17,Moses,2,0
17,Moses,3,0
18,Moses,1,0
18,Moses,2,0
18,Moses,3,0
19,Moses,1,0
19,Moses,2,0
19,Moses,3,0
20,Moses,1,0
20,Moses,2,0
20,Moses,3,0
21,Moses,1,0
21,Moses,2,0
21,Moses,3,0
22,Moses,1,0
22,Moses,2,0
22,Moses,3,0
23,Moses,1,0
23,Moses,2,0
23,Moses,3,0
24,Moses,1,0
24,Moses,2,0
24,Moses,3,0
25,Moses,1,0
25,Moses,2,0
25,Moses,3,0
26,Moses,1,0
26,Moses,2,0
26,Moses,3,0
27,Moses,1,0
27,Moses,2,-1
27,Moses,3,-2
28,Moses,1,0
28,Moses,2,0
28,Moses,3,0
29,Moses,1,0
29,Moses,2,0
29,Moses,3,0
30,Moses,1,0
30,Moses,2,0
30,Moses,3,0
31,Moses,1,0
31,Moses,2,0
31,Moses,3,0
32,Moses,1,0
32,Moses,2,-1
32,Moses,3,-1
33,Moses,1,0
33,Moses,2,0
33,Moses,3,0
34,Moses,1,0
34,Moses,2,0
34,Moses,3,0
35,Moses,1,0
35,Moses,2,0
35,Moses,3,0
36,Moses,1,0
36,Moses,2,0
36,Moses,3,0
37,Moses,1,0
37,Moses,2,0
37,Moses,3,0
38,Moses,1,0
38,Moses,2,0
38,Moses,3,0
39,Moses,1,0
39,Moses,2,0
39,Moses,3,0
40,Moses,1,0
40,Moses,2,0
40,Moses,3,0
41,Moses,1,0
41,Moses,2,0
41,Moses,3,0
42,Moses,1,0
42,Moses,2,0
42,Moses,3,1
43,Moses,1,0
43,Moses,2,0
43,Moses,3,0
44,Moses,1,0
44,Moses,2,0
44,Moses,3,0
45,Moses,1,0
45,Moses,2,0
45,Moses,3,0
46,Moses,1,0
46,Moses,2,0
46,Moses,3,0
47,Moses,1,0
47,Moses,2,0
47,Moses,3,0
48,Moses,1,0
48,Moses,2,0
48,Moses,3,0
49,Moses,1,0
49,Moses,2,0
49,Moses,3,0
50,Moses,1,0
50,Moses,2,0
50,Moses,3,0
51,Moses,1,0
51,Moses,2,0
51,Moses,3,0
52,Moses,1,0
52,Moses,2,0
52,Moses,3,0
53,Moses,1,0
53,Moses,2,0
53,Moses,3,0
54,Moses,1,0
54,Moses,2,0
54,Moses,3,0
55,Moses,1,0
55,Moses,2,-1
55,Moses,3,-2
56,Moses,1,0
56,Moses,2,0
56,Moses,3,-1
57,Moses,1,0
57,Moses,2,0
57,Moses,3,0
58,Moses,1,0
58,Moses,2,0
58,Moses,3,0
59,Moses,1,0
59,Moses,2,0
59,Moses,3,0
60,Moses,1,0
60,Moses,2,0
60,Moses,3,0
61,Moses,1,0
61,Moses,2,0
61,Moses,3,0
62,Moses,1,0
62,Moses,2,0
62,Moses,3,0
63,Moses,1,0
63,Moses,2,0
63,Moses,3,0
64,Moses,1,0
64,Moses,2,0
64,Moses,3,0
65,Moses,1,0
65,Moses,2,0
65,Moses,3,0
66,Moses,1,0
66,Moses,2,0
66,Moses,3,0
67,Moses,1,0
67,Moses,2,-1
67,Moses,3,-1
68,Moses,1,0
68,Moses,2,0
68,Moses,3,0
69,Moses,1,0
69,Moses,2,0
69,Moses,3,0
70,Moses,1,0
70,Moses,2,0
70,Moses,3,0
1,SEMoses^m,1,0
1,SEMoses^m,2,0
1,SEMoses^m,3,-1
2,SEMoses^m,1,1
2,SEMoses^m,2,-1
2,SEMoses^m,3,-1
3,SEMoses^m,1,0
3,SEMoses^m,2,0
3,SEMoses^m,3,0
4,SEMoses^m,1,0
4,SEMoses^m,2,0
4,SEMoses^m,3,0
5,SEMoses^m,1,1
5,SEMoses^m,2,0
5,SEMoses^m,3,0
6,SEMoses^m,1,0
6,SEMoses^m,2,0
6,SEMoses^m,3,0
7,SEMoses^m,1,0
7,SEMoses^m,2,0
7,SEMoses^m,3,0
8,SEMoses^m,1,0
8,SEMoses^m,2,0
8,SEMoses^m,3,-1
9,SEMoses^m,1,-2
9,SEMoses^m,2,-1
9,SEMoses^m,3,-1
10,SEMoses^m,1,-1
10,SEMoses^m,2,-1
10,SEMoses^m,3,-1
11,SEMoses^m,1,-1
11,SEMoses^m,2,0
11,SEMoses^m,3,-1
12,SEMoses^m,1,-1
12,SEMoses^m,2,0
12,SEMoses^m,3,-1
13,SEMoses^m,1,1
13,SEMoses^m,2,0
13,SEMoses^m,3,0
14,SEMoses^m,1,1
14,SEMoses^m,2,0
14,SEMoses^m,3,0
15,SEMoses^m,1,1
15,SEMoses^m,2,0
15,SEMoses^m,3,-1
16,SEMoses^m,1,0
16,SEMoses^m,2,0
16,SEMoses^m,3,0
17,SEMoses^m,1,-1
17,SEMoses^m,2,0
17,SEMoses^m,3,-1
18,SEMoses^m,1,0
18,SEMoses^m,2,0
18,SEMoses^m,3,0
19,SEMoses^m,1,0
19,SEMoses^m,2,0
19,SEMoses^m,3,0
20,SEMoses^m,1,1
20,SEMoses^m,2,0
20,SEMoses^m,3,1
21,SEMoses^m,1,0
21,SEMoses^m,2,0
21,SEMoses^m,3,0
22,SEMoses^m,1,1
22,SEMoses^m,2,0
22,SEMoses^m,3,0
23,SEMoses^m,1,1
23,SEMoses^m,2,0
23,SEMoses^m,3,0
24,SEMoses^m,1,1
24,SEMoses^m,2,0
24,SEMoses^m,3,0
25,SEMoses^m,1,0
25,SEMoses^m,2,-1
25,SEMoses^m,3,0
26,SEMoses^m,1,0
26,SEMoses^m,2,0
26,SEMoses^m,3,0
27,SEMoses^m,1,0
27,SEMoses^m,2,0
27,SEMoses^m,3,-1
28,SEMoses^m,1,1
28,SEMoses^m,2,0
28,SEMoses^m,3,-1
29,SEMoses^m,1,1
29,SEMoses^m,2,0
29,SEMoses^m,3,0
30,SEMoses^m,1,0
30,SEMoses^m,2,0
30,SEMoses^m,3,-1
31,SEMoses^m,1,0
31,SEMoses^m,2,0
31,SEMoses^m,3,0
32,SEMoses^m,1,0
32,SEMoses^m,2,0
32,SEMoses^m,3,-2
33,SEMoses^m,1,0
33,SEMoses^m,2,0
33,SEMoses^m,3,-1
34,SEMoses^m,1,-1
34,SEMoses^m,2,0
34,SEMoses^m,3,-1
35,SEMoses^m,1,-2
35,SEMoses^m,2,-1
35,SEMoses^m,3,-1
36,SEMoses^m,1,1
36,SEMoses^m,2,0
36,SEMoses^m,3,-2
37,SEMoses^m,1,0
37,SEMoses^m,2,-1
37,SEMoses^m,3,-1
38,SEMoses^m,1,-2
38,SEMoses^m,2,-1
38,SEMoses^m,3,-1
39,SEMoses^m,1,0
39,SEMoses^m,2,0
39,SEMoses^m,3,0
40,SEMoses^m,1,1
40,SEMoses^m,2,0
40,SEMoses^m,3,1
41,SEMoses^m,1,-2
41,SEMoses^m,2,0
41,SEMoses^m,3,-2
42,SEMoses^m,1,0
42,SEMoses^m,2,0
42,SEMoses^m,3,-1
43,SEMoses^m,1,1
43,SEMoses^m,2,0
43,SEMoses^m,3,1
44,SEMoses^m,1,0
44,SEMoses^m,2,0
44,SEMoses^m,3,0
45,SEMoses^m,1,0
45,SEMoses^m,2,1
45,SEMoses^m,3,-1
46,SEMoses^m,1,1
46,SEMoses^m,2,0
46,SEMoses^m,3,0
47,SEMoses^m,1,-1
47,SEMoses^m,2,0
47,SEMoses^m,3,-1
48,SEMoses^m,1,-1
48,SEMoses^m,2,-1
48,SEMoses^m,3,-1
49,SEMoses^m,1,1
49,SEMoses^m,2,-1
49,SEMoses^m,3,0
50,SEMoses^m,1,-1
50,SEMoses^m,2,0
50,SEMoses^m,3,-1
51,SEMoses^m,1,0
51,SEMoses^m,2,0
51,SEMoses^m,3,-1
52,SEMoses^m,1,2
52,SEMoses^m,2,0
52,SEMoses^m,3,0
53,SEMoses^m,1,1
53,SEMoses^m,2,0
53,SEMoses^m,3,-2
54,SEMoses^m,1,1
54,SEMoses^m,2,0
54,SEMoses^m,3,0
55,SEMoses^m,1,-2
55,SEMoses^m,2,0
55,SEMoses^m,3,-2
56,SEMoses^m,1,0
56,SEMoses^m,2,-1
56,SEMoses^m,3,-1
57,SEMoses^m,1,1
57,SEMoses^m,2,0
57,SEMoses^m,3,-1
58,SEMoses^m,1,1
58,SEMoses^m,2,-1
58,SEMoses^m,3,-1
59,SEMoses^m,1,0
59,SEMoses^m,2,1
59,SEMoses^m,3,0
60,SEMoses^m,1,-1
60,SEMoses^m,2,-1
60,SEMoses^m,3,0
61,SEMoses^m,1,0
61,SEMoses^m,2,-1
61,SEMoses^m,3,-1
62,SEMoses^m,1,-1
62,SEMoses^m,2,-1
62,SEMoses^m,3,0
63,SEMoses^m,1,-1
63,SEMoses^m,2,0
63,SEMoses^m,3,-1
64,SEMoses^m,1,0
64,SEMoses^m,2,0
64,SEMoses^m,3,0
65,SEMoses^m,1,0
65,SEMoses^m,2,0
65,SEMoses^m,3,0
66,SEMoses^m,1,-1
66,SEMoses^m,2,-1
66,SEMoses^m,3,-1
67,SEMoses^m,1,1
67,SEMoses^m,2,0
67,SEMoses^m,3,-1
68,SEMoses^m,1,0
68,SEMoses^m,2,0
68,SEMoses^m,3,0
69,SEMoses^m,1,-1
69,SEMoses^m,2,-1
69,SEMoses^m,3,0
70,SEMoses^m,1,0
70,SEMoses^m,2,0
70,SEMoses^m,3,-1
1,SEMoses_LM^m,1,0
1,SEMoses_LM^m,2,0
1,SEMoses_LM^m,3,-1
2,SEMoses_LM^m,1,-1
2,SEMoses_LM^m,2,0
2,SEMoses_LM^m,3,-1
3,SEMoses_LM^m,1,0
3,SEMoses_LM^m,2,0
3,SEMoses_LM^m,3,0
4,SEMoses_LM^m,1,0
4,SEMoses_LM^m,2,0
4,SEMoses_LM^m,3,0
5,SEMoses_LM^m,1,1
5,SEMoses_LM^m,2,0
5,SEMoses_LM^m,3,0
6,SEMoses_LM^m,1,0
6,SEMoses_LM^m,2,0
6,SEMoses_LM^m,3,0
7,SEMoses_LM^m,1,0
7,SEMoses_LM^m,2,0
7,SEMoses_LM^m,3,0
8,SEMoses_LM^m,1,0
8,SEMoses_LM^m,2,0
8,SEMoses_LM^m,3,-1
9,SEMoses_LM^m,1,-2
9,SEMoses_LM^m,2,-1
9,SEMoses_LM^m,3,-1
10,SEMoses_LM^m,1,1
10,SEMoses_LM^m,2,-1
10,SEMoses_LM^m,3,-1
11,SEMoses_LM^m,1,0
11,SEMoses_LM^m,2,0
11,SEMoses_LM^m,3,-1
12,SEMoses_LM^m,1,1
12,SEMoses_LM^m,2,0
12,SEMoses_LM^m,3,-1
13,SEMoses_LM^m,1,1
13,SEMoses_LM^m,2,0
13,SEMoses_LM^m,3,0
14,SEMoses_LM^m,1,1
14,SEMoses_LM^m,2,0
14,SEMoses_LM^m,3,0
15,SEMoses_LM^m,1,1
15,SEMoses_LM^m,2,0
15,SEMoses_LM^m,3,-1
16,SEMoses_LM^m,1,0
16,SEMoses_LM^m,2,0
16,SEMoses_LM^m,3,0
17,SEMoses_LM^m,1,-1
17,SEMoses_LM^m,2,0
17,SEMoses_LM^m,3,-1
18,SEMoses_LM^m,1,0
18,SEMoses_LM^m,2,0
18,SEMoses_LM^m,3,0
19,SEMoses_LM^m,1,0
19,SEMoses_LM^m,2,0
19,SEMoses_LM^m,3,0
20,SEMoses_LM^m,1,1
20,SEMoses_LM^m,2,0
20,SEMoses_LM^m,3,1
21,SEMoses_LM^m,1,0
21,SEMoses_LM^m,2,0
21,SEMoses_LM^m,3,0
22,SEMoses_LM^m,1,1
22,SEMoses_LM^m,2,0
22,SEMoses_LM^m,3,0
23,SEMoses_LM^m,1,1
23,SEMoses_LM^m,2,0
23,SEMoses_LM^m,3,0
24,SEMoses_LM^m,1,0
24,SEMoses_LM^m,2,0
24,SEMoses_LM^m,3,0
25,SEMoses_LM^m,1,0
25,SEMoses_LM^m,2,-1
25,SEMoses_LM^m,3,-1
26,SEMoses_LM^m,1,0
26,SEMoses_LM^m,2,0
26,SEMoses_LM^m,3,0
27,SEMoses_LM^m,1,0
27,SEMoses_LM^m,2,0
27,SEMoses_LM^m,3,-1
28,SEMoses_LM^m,1,1
28,SEMoses_LM^m,2,0
28,SEMoses_LM^m,3,-1
29,SEMoses_LM^m,1,1
29,SEMoses_LM^m,2,0
29,SEMoses_LM^m,3,0
30,SEMoses_LM^m,1,0
30,SEMoses_LM^m,2,0
30,SEMoses_LM^m,3,-1
31,SEMoses_LM^m,1,0
31,SEMoses_LM^m,2,0
31,SEMoses_LM^m,3,0
32,SEMoses_LM^m,1,0
32,SEMoses_LM^m,2,0
32,SEMoses_LM^m,3,0
33,SEMoses_LM^m,1,0
33,SEMoses_LM^m,2,0
33,SEMoses_LM^m,3,-1
34,SEMoses_LM^m,1,-1
34,SEMoses_LM^m,2,0
34,SEMoses_LM^m,3,0
35,SEMoses_LM^m,1,-1
35,SEMoses_LM^m,2,-1
35,SEMoses_LM^m,3,-1
36,SEMoses_LM^m,1,0
36,SEMoses_LM^m,2,0
36,SEMoses_LM^m,3,-1
37,SEMoses_LM^m,1,0
37,SEMoses_LM^m,2,-1
37,SEMoses_LM^m,3,-1
38,SEMoses_LM^m,1,-1
38,SEMoses_LM^m,2,-1
38,SEMoses_LM^m,3,-1
39,SEMoses_LM^m,1,0
39,SEMoses_LM^m,2,0
39,SEMoses_LM^m,3,0
40,SEMoses_LM^m,1,1
40,SEMoses_LM^m,2,0
40,SEMoses_LM^m,3,1
41,SEMoses_LM^m,1,-2
41,SEMoses_LM^m,2,0
41,SEMoses_LM^m,3,-1
42,SEMoses_LM^m,1,0
42,SEMoses_LM^m,2,0
42,SEMoses_LM^m,3,-1
43,SEMoses_LM^m,1,1
43,SEMoses_LM^m,2,0
43,SEMoses_LM^m,3,0
44,SEMoses_LM^m,1,0
44,SEMoses_LM^m,2,0
44,SEMoses_LM^m,3,0
45,SEMoses_LM^m,1,0
45,SEMoses_LM^m,2,1
45,SEMoses_LM^m,3,-1
46,SEMoses_LM^m,1,1
46,SEMoses_LM^m,2,0
46,SEMoses_LM^m,3,0
47,SEMoses_LM^m,1,-1
47,SEMoses_LM^m,2,0
47,SEMoses_LM^m,3,-1
48,SEMoses_LM^m,1,1
48,SEMoses_LM^m,2,-1
48,SEMoses_LM^m,3,-1
49,SEMoses_LM^m,1,1
49,SEMoses_LM^m,2,-1
49,SEMoses_LM^m,3,0
50,SEMoses_LM^m,1,0
50,SEMoses_LM^m,2,0
50,SEMoses_LM^m,3,-1
51,SEMoses_LM^m,1,0
51,SEMoses_LM^m,2,0
51,SEMoses_LM^m,3,-1
52,SEMoses_LM^m,1,1
52,SEMoses_LM^m,2,0
52,SEMoses_LM^m,3,0
53,SEMoses_LM^m,1,1
53,SEMoses_LM^m,2,0
53,SEMoses_LM^m,3,-1
54,SEMoses_LM^m,1,1
54,SEMoses_LM^m,2,0
54,SEMoses_LM^m,3,0
55,SEMoses_LM^m,1,-2
55,SEMoses_LM^m,2,0
55,SEMoses_LM^m,3,-2
56,SEMoses_LM^m,1,0
56,SEMoses_LM^m,2,-1
56,SEMoses_LM^m,3,-1
57,SEMoses_LM^m,1,1
57,SEMoses_LM^m,2,0
57,SEMoses_LM^m,3,-1
58,SEMoses_LM^m,1,2
58,SEMoses_LM^m,2,-1
58,SEMoses_LM^m,3,-1
59,SEMoses_LM^m,1,0
59,SEMoses_LM^m,2,1
59,SEMoses_LM^m,3,-1
60,SEMoses_LM^m,1,-1
60,SEMoses_LM^m,2,-1
60,SEMoses_LM^m,3,0
61,SEMoses_LM^m,1,0
61,SEMoses_LM^m,2,-1
61,SEMoses_LM^m,3,-1
62,SEMoses_LM^m,1,-1
62,SEMoses_LM^m,2,-1
62,SEMoses_LM^m,3,0
63,SEMoses_LM^m,1,1
63,SEMoses_LM^m,2,0
63,SEMoses_LM^m,3,-1
64,SEMoses_LM^m,1,0
64,SEMoses_LM^m,2,0
64,SEMoses_LM^m,3,0
65,SEMoses_LM^m,1,0
65,SEMoses_LM^m,2,0
65,SEMoses_LM^m,3,0
66,SEMoses_LM^m,1,-1
66,SEMoses_LM^m,2,-1
66,SEMoses_LM^m,3,-1
67,SEMoses_LM^m,1,1
67,SEMoses_LM^m,2,0
67,SEMoses_LM^m,3,-1
68,SEMoses_LM^m,1,0
68,SEMoses_LM^m,2,0
68,SEMoses_LM^m,3,0
69,SEMoses_LM^m,1,1
69,SEMoses_LM^m,2,-1
69,SEMoses_LM^m,3,-1
70,SEMoses_LM^m,1,0
70,SEMoses_LM^m,2,0
70,SEMoses_LM^m,3,-1
1,SEMoses,1,1
1,SEMoses,2,1
1,SEMoses,3,1
2,SEMoses,1,2
2,SEMoses,2,1
2,SEMoses,3,2
3,SEMoses,1,0
3,SEMoses,2,0
3,SEMoses,3,-1
4,SEMoses,1,1
4,SEMoses,2,0
4,SEMoses,3,1
5,SEMoses,1,2
5,SEMoses,2,-2
5,SEMoses,3,-2
6,SEMoses,1,0
6,SEMoses,2,0
6,SEMoses,3,-1
7,SEMoses,1,0
7,SEMoses,2,0
7,SEMoses,3,0
8,SEMoses,1,0
8,SEMoses,2,0
8,SEMoses,3,1
9,SEMoses,1,-2
9,SEMoses,2,-2
9,SEMoses,3,2
10,SEMoses,1,2
10,SEMoses,2,-1
10,SEMoses,3,-1
11,SEMoses,1,0
11,SEMoses,2,-1
11,SEMoses,3,-1
12,SEMoses,1,1
12,SEMoses,2,-1
12,SEMoses,3,0
13,SEMoses,1,1
13,SEMoses,2,1
13,SEMoses,3,0
14,SEMoses,1,1
14,SEMoses,2,1
14,SEMoses,3,0
15,SEMoses,1,2
15,SEMoses,2,1
15,SEMoses,3,2
16,SEMoses,1,0
16,SEMoses,2,0
16,SEMoses,3,0
17,SEMoses,1,0
17,SEMoses,2,-1
17,SEMoses,3,0
18,SEMoses,1,1
18,SEMoses,2,0
18,SEMoses,3,2
19,SEMoses,1,0
19,SEMoses,2,0
19,SEMoses,3,0
20,SEMoses,1,-1
20,SEMoses,2,-2
20,SEMoses,3,0
21,SEMoses,1,-1
21,SEMoses,2,-2
21,SEMoses,3,-1
22,SEMoses,1,0
22,SEMoses,2,0
22,SEMoses,3,0
23,SEMoses,1,2
23,SEMoses,2,1
23,SEMoses,3,1
24,SEMoses,1,2
24,SEMoses,2,1
24,SEMoses,3,1
25,SEMoses,1,0
25,SEMoses,2,-1
25,SEMoses,3,-1
26,SEMoses,1,1
26,SEMoses,2,-1
26,SEMoses,3,2
27,SEMoses,1,1
27,SEMoses,2,-1
27,SEMoses,3,1
28,SEMoses,1,0
28,SEMoses,2,0
28,SEMoses,3,0
29,SEMoses,1,2
29,SEMoses,2,0
29,SEMoses,3,1
30,SEMoses,1,0
30,SEMoses,2,-1
30,SEMoses,3,0
31,SEMoses,1,0
31,SEMoses,2,0
31,SEMoses,3,0
32,SEMoses,1,1
32,SEMoses,2,-1
32,SEMoses,3,-1
33,SEMoses,1,1
33,SEMoses,2,-1
33,SEMoses,3,-2
34,SEMoses,1,2
34,SEMoses,2,0
34,SEMoses,3,1
35,SEMoses,1,2
35,SEMoses,2,2
35,SEMoses,3,2
36,SEMoses,1,1
36,SEMoses,2,0
36,SEMoses,3,-1
37,SEMoses,1,1
37,SEMoses,2,-1
37,SEMoses,3,-1
38,SEMoses,1,2
38,SEMoses,2,-1
38,SEMoses,3,-1
39,SEMoses,1,0
39,SEMoses,2,0
39,SEMoses,3,0
40,SEMoses,1,1
40,SEMoses,2,1
40,SEMoses,3,1
41,SEMoses,1,1
41,SEMoses,2,-1
41,SEMoses,3,-2
42,SEMoses,1,1
42,SEMoses,2,0
42,SEMoses,3,1
43,SEMoses,1,2
43,SEMoses,2,1
43,SEMoses,3,1
44,SEMoses,1,0
44,SEMoses,2,0
44,SEMoses,3,0
45,SEMoses,1,1
45,SEMoses,2,-1
45,SEMoses,3,-1
46,SEMoses,1,1
46,SEMoses,2,1
46,SEMoses,3,1
47,SEMoses,1,-1
47,SEMoses,2,0
47,SEMoses,3,-1
48,SEMoses,1,0
48,SEMoses,2,0
48,SEMoses,3,0
49,SEMoses,1,1
49,SEMoses,2,-1
49,SEMoses,3,-1
50,SEMoses,1,-1
50,SEMoses,2,-1
50,SEMoses,3,-2
51,SEMoses,1,0
51,SEMoses,2,0
51,SEMoses,3,1
52,SEMoses,1,2
52,SEMoses,2,1
52,SEMoses,3,1
53,SEMoses,1,-1
53,SEMoses,2,0
53,SEMoses,3,-1
54,SEMoses,1,0
54,SEMoses,2,0
54,SEMoses,3,0
55,SEMoses,1,-2
55,SEMoses,2,-2
55,SEMoses,3,-2
56,SEMoses,1,2
56,SEMoses,2,-1
56,SEMoses,3,-1
57,SEMoses,1,1
57,SEMoses,2,0
57,SEMoses,3,0
58,SEMoses,1,1
58,SEMoses,2,-1
58,SEMoses,3,-1
59,SEMoses,1,1
59,SEMoses,2,1
59,SEMoses,3,0
60,SEMoses,1,0
60,SEMoses,2,0
60,SEMoses,3,0
61,SEMoses,1,-1
61,SEMoses,2,-1
61,SEMoses,3,-1
62,SEMoses,1,1
62,SEMoses,2,-1
62,SEMoses,3,-2
63,SEMoses,1,1
63,SEMoses,2,0
63,SEMoses,3,0
64,SEMoses,1,0
64,SEMoses,2,0
64,SEMoses,3,0
65,SEMoses,1,0
65,SEMoses,2,0
65,SEMoses,3,0
66,SEMoses,1,2
66,SEMoses,2,2
66,SEMoses,3,1
67,SEMoses,1,1
67,SEMoses,2,2
67,SEMoses,3,1
68,SEMoses,1,0
68,SEMoses,2,-1
68,SEMoses,3,-1
69,SEMoses,1,1
69,SEMoses,2,1
69,SEMoses,3,0
70,SEMoses,1,1
70,SEMoses,2,-1
70,SEMoses,3,-1
1,SEMoses_LM,1,1
1,SEMoses_LM,2,0
1,SEMoses_LM,3,-1
2,SEMoses_LM,1,2
2,SEMoses_LM,2,2
2,SEMoses_LM,3,2
3,SEMoses_LM,1,0
3,SEMoses_LM,2,0
3,SEMoses_LM,3,0
4,SEMoses_LM,1,0
4,SEMoses_LM,2,0
4,SEMoses_LM,3,-1
5,SEMoses_LM,1,2
5,SEMoses_LM,2,1
5,SEMoses_LM,3,1
6,SEMoses_LM,1,0
6,SEMoses_LM,2,0
6,SEMoses_LM,3,0
7,SEMoses_LM,1,0
7,SEMoses_LM,2,0
7,SEMoses_LM,3,0
8,SEMoses_LM,1,0
8,SEMoses_LM,2,0
8,SEMoses_LM,3,0
9,SEMoses_LM,1,2
9,SEMoses_LM,2,0
9,SEMoses_LM,3,-1
10,SEMoses_LM,1,2
10,SEMoses_LM,2,0
10,SEMoses_LM,3,-1
11,SEMoses_LM,1,0
11,SEMoses_LM,2,0
11,SEMoses_LM,3,-1
12,SEMoses_LM,1,1
12,SEMoses_LM,2,0
12,SEMoses_LM,3,-1
13,SEMoses_LM,1,1
13,SEMoses_LM,2,0
13,SEMoses_LM,3,0
14,SEMoses_LM,1,0
14,SEMoses_LM,2,0
14,SEMoses_LM,3,-1
15,SEMoses_LM,1,1
15,SEMoses_LM,2,1
15,SEMoses_LM,3,1
16,SEMoses_LM,1,0
16,SEMoses_LM,2,0
16,SEMoses_LM,3,-1
17,SEMoses_LM,1,0
17,SEMoses_LM,2,0
17,SEMoses_LM,3,0
18,SEMoses_LM,1,1
18,SEMoses_LM,2,0
18,SEMoses_LM,3,1
19,SEMoses_LM,1,0
19,SEMoses_LM,2,0
19,SEMoses_LM,3,0
20,SEMoses_LM,1,1
20,SEMoses_LM,2,0
20,SEMoses_LM,3,-1
21,SEMoses_LM,1,-1
21,SEMoses_LM,2,0
21,SEMoses_LM,3,-2
22,SEMoses_LM,1,0
22,SEMoses_LM,2,0
22,SEMoses_LM,3,0
23,SEMoses_LM,1,1
23,SEMoses_LM,2,0
23,SEMoses_LM,3,1
24,SEMoses_LM,1,1
24,SEMoses_LM,2,0
24,SEMoses_LM,3,1
25,SEMoses_LM,1,0
25,SEMoses_LM,2,-1
25,SEMoses_LM,3,-1
26,SEMoses_LM,1,1
26,SEMoses_LM,2,0
26,SEMoses_LM,3,-1
27,SEMoses_LM,1,1
27,SEMoses_LM,2,0
27,SEMoses_LM,3,-1
28,SEMoses_LM,1,0
28,SEMoses_LM,2,0
28,SEMoses_LM,3,0
29,SEMoses_LM,1,1
29,SEMoses_LM,2,0
29,SEMoses_LM,3,0
30,SEMoses_LM,1,1
30,SEMoses_LM,2,0
30,SEMoses_LM,3,0
31,SEMoses_LM,1,0
31,SEMoses_LM,2,0
31,SEMoses_LM,3,0
32,SEMoses_LM,1,1
32,SEMoses_LM,2,0
32,SEMoses_LM,3,-1
33,SEMoses_LM,1,1
33,SEMoses_LM,2,0
33,SEMoses_LM,3,-1
34,SEMoses_LM,1,1
34,SEMoses_LM,2,0
34,SEMoses_LM,3,1
35,SEMoses_LM,1,2
35,SEMoses_LM,2,2
35,SEMoses_LM,3,1
36,SEMoses_LM,1,1
36,SEMoses_LM,2,0
36,SEMoses_LM,3,-1
37,SEMoses_LM,1,1
37,SEMoses_LM,2,0
37,SEMoses_LM,3,-1
38,SEMoses_LM,1,1
38,SEMoses_LM,2,0
38,SEMoses_LM,3,-1
39,SEMoses_LM,1,0
39,SEMoses_LM,2,0
39,SEMoses_LM,3,0
40,SEMoses_LM,1,1
40,SEMoses_LM,2,1
40,SEMoses_LM,3,1
41,SEMoses_LM,1,1
41,SEMoses_LM,2,0
41,SEMoses_LM,3,-2
42,SEMoses_LM,1,0
42,SEMoses_LM,2,0
42,SEMoses_LM,3,0
43,SEMoses_LM,1,2
43,SEMoses_LM,2,1
43,SEMoses_LM,3,0
44,SEMoses_LM,1,0
44,SEMoses_LM,2,0
44,SEMoses_LM,3,0
45,SEMoses_LM,1,1
45,SEMoses_LM,2,0
45,SEMoses_LM,3,-1
46,SEMoses_LM,1,1
46,SEMoses_LM,2,0
46,SEMoses_LM,3,1
47,SEMoses_LM,1,0
47,SEMoses_LM,2,0
47,SEMoses_LM,3,-1
48,SEMoses_LM,1,0
48,SEMoses_LM,2,-1
48,SEMoses_LM,3,0
49,SEMoses_LM,1,2
49,SEMoses_LM,2,0
49,SEMoses_LM,3,1
50,SEMoses_LM,1,0
50,SEMoses_LM,2,0
